FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
SITE1,UNIT11943_20170410_212704.wac,0,80.51,7.689,UNIT11943_0_20170410_212824_510,10/04/2017,21:28:24,21,10/04/2017,09:28:24,9,PLAUR,6,4,0.081151,NYNO;PIPI,6,27.338,35.99,2.749,36.345,26.745,29.725,806.162,27.678,1.886,362.001,2.527,4.53,1,PIPI and Plecotus sp.
SITE1,UNIT11943_20170408_225304.wac,0,47.388,4.211,UNIT11943_0_20170408_225351_388,08/04/2017,22:53:51,22,08/04/2017,10:53:51,10,PIPY,4,4,0.749786,,4,53.983,11.72,2.345,57.037,53.357,54.572,359.927,54.617,0.703,241.971,2.252,1.27,1,PIPY
SITE1,UNIT11943_20170408_202304.wac,0,896.483,7.617,UNIT11943_0_20170408_203800_483,08/04/2017,20:38:00,20,08/04/2017,08:38:00,8,PIPI,14,11,0.31878,MYBR,15,47.326,13.14,2.698,60.618,45.754,49.61,255.092,47.433,1.453,731.363,2.174,11.01,1,PIPI + Fbuzz
SITE1,UNIT11943_20170408_202304.wac,0,904.489,4.61,UNIT11943_0_20170408_203808_489,08/04/2017,20:38:08,20,08/04/2017,08:38:08,8,PIPI,12,11,0.377846,BABA,14,47.251,-4.38,3.015,61.475,45.435,49.447,208.012,47.688,1.729,750.474,2.391,7.42,1,PIPI
SITE1,UNIT11943_20170409_212504.wac,0,1152.345,5.254,UNIT11943_0_20170409_214416_345,09/04/2017,21:44:16,21,09/04/2017,09:44:16,9,PIPI,2,2,0.296448,,2,43.722,-14.73,3.527,50.008,42.565,44.452,241.686,43.728,1.687,276.377,2.467,1.69,1,PIPI
SITE2,UNIT11943_20170409_212504.wac,0,1146.68,4.219,UNIT11943_0_20170409_214410_680,09/04/2017,21:44:10,21,09/04/2017,09:44:10,9,PIPI,5,4,0.375825,BABA,6,47.366,87.88,3.375,56.813,46.138,49.721,149.899,48.837,1.963,409.698,2.552,4.97,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,98.361,4.738,UNIT11943_0_20170408_205442_361,08/04/2017,20:54:42,20,08/04/2017,08:54:42,8,PIPI,17,17,0.339129,,17,44.452,2.5,4.181,47.228,43.666,44.737,164.777,44.547,1.549,229.793,3.164,4.47,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,105.503,4.897,UNIT11943_0_20170408_205449_503,08/04/2017,20:54:49,20,08/04/2017,08:54:49,8,PIPI,15,14,0.402404,MYBR,16,45.133,10.26,3.35,54.218,44.057,46.578,182.63,45.333,1.941,488.904,2.698,8.75,1,PIPI
SITE2,UNIT11943_20170409_212504.wac,0,1134.888,6.511,UNIT11943_0_20170409_214358_888,09/04/2017,21:43:58,21,09/04/2017,09:43:58,9,PIPI,2,2,0.624988,,2,45.722,83.78,2.273,49.037,45.327,46.615,1325.713,47.062,1.106,364.557,1.626,1.62,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,594.44,4.659,UNIT11943_0_20170408_210258_440,08/04/2017,21:02:58,21,08/04/2017,09:02:58,9,PIPI,5,5,0.337113,,5,44.655,-9.43,2.529,46.261,43.87,44.604,805.857,44.303,1.233,237.252,2.168,1.57,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,683.581,6.019,UNIT11943_0_20170408_210427_581,08/04/2017,21:04:27,21,08/04/2017,09:04:27,9,PIPI,7,7,0.683007,,8,46.461,-12.04,2.821,54.417,45.244,48.056,534.666,46.778,1.498,397.573,2.162,4.41,1,PIPI
SITE2,UNIT11943_20170410_212704.wac,0,37.499,7.101,UNIT11943_0_20170410_212741_499,10/04/2017,21:27:41,21,10/04/2017,09:27:41,9,PIPI,4,3,0.17446,MYBE,4,46.031,29.73,2.437,53.691,44.691,47.249,266.771,46.743,1.16,397.391,2.111,4.43,1,PIPI
SITE2,UNIT11943_20170409_212504.wac,0,1130.756,3.743,UNIT11943_0_20170409_214354_756,09/04/2017,21:43:54,21,09/04/2017,09:43:54,9,PIPI,7,7,0.512364,,7,44.79,17.22,3.095,53.796,44.079,46.343,363.451,45.066,1.973,558.374,2.751,3.4,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,1618.554,4.645,UNIT11943_0_20170408_212002_554,08/04/2017,21:20:02,21,08/04/2017,09:20:02,9,PIPI,3,3,0.693865,,3,47.248,40.07,2.548,56.101,46.561,49.163,195.629,48.113,1.397,571.734,2.042,2.05,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,1667.193,4.706,UNIT11943_0_20170408_212051_193,08/04/2017,21:20:51,21,08/04/2017,09:20:51,9,PIPI,4,2,0.09259,MYBR;MYDAU,5,48.453,-4.27,2.998,59.36,46.074,49.467,266.475,48.604,1.773,572.941,2.402,3.45,1,PIPI
SITE2,UNIT11943_20170410_205704.wac,0,1601.918,4.281,UNIT11943_0_20170410_212345_918,10/04/2017,21:23:45,21,10/04/2017,09:23:45,9,PIPI,8,6,0.211267,MYBR;BABA,10,48.817,38.29,3.209,60.358,47.333,50.696,206.976,50.092,1.372,773.894,2.26,5.06,1,PIPI
SITE2,UNIT11943_20170408_205304.wac,0,1703.709,3.29,UNIT11943_0_20170408_212127_709,08/04/2017,21:21:27,21,08/04/2017,09:21:27,9,PIPI,4,3,0.279685,MYBR,4,46.428,45.96,2.671,50.618,45.024,46.974,296.005,47.035,0.815,359.807,1.938,2.51,1,PIPI
SITE2,UNIT11943_20170410_205704.wac,0,1500.409,4.29,UNIT11943_0_20170410_212204_409,10/04/2017,21:22:04,21,10/04/2017,09:22:04,9,PIPI,2,2,0.683042,,2,46.114,23.45,3.35,59.551,45.045,48.848,1386.759,46.665,2.307,397.745,3.22,1.63,1,PIPI
SITE2,UNIT11943_20170410_205704.wac,0,1488.912,4.587,UNIT11943_0_20170410_212152_912,10/04/2017,21:21:52,21,10/04/2017,09:21:52,9,PIPI,5,5,0.500792,,6,45.791,41.18,3.658,56.841,44.545,47.79,413.21,45.995,2.304,506.96,2.771,4,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,53.955,4.644,UNIT11943_0_20170408_212357_955,08/04/2017,21:23:57,21,08/04/2017,09:23:57,9,PIPI,5,5,0.480415,,5,46.752,19.61,3.504,50.665,44.731,47.379,320.424,46.904,1.921,-51.041,2.366,4.44,1,PIPI
SITE2,UNIT11943_20170410_205704.wac,0,1453.606,4.793,UNIT11943_0_20170410_212117_606,10/04/2017,21:21:17,21,10/04/2017,09:21:17,9,PIPI,6,5,0.250937,MYBR,6,47.357,-125.86,3.243,54.383,45.284,47.919,194.446,46.637,2.407,386.727,2.803,4.99,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,63.872,4.827,UNIT11943_0_20170408_212407_872,08/04/2017,21:24:07,21,08/04/2017,09:24:07,9,PIPI,5,5,0.653721,,5,45.724,43.77,3.16,50.495,45.213,46.871,513.296,46.627,1.271,337.502,2.244,2.08,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,72.366,5.633,UNIT11943_0_20170408_212416_366,08/04/2017,21:24:16,21,08/04/2017,09:24:16,9,PIPI,18,17,0.468216,MYBR,20,46.681,-42.92,4.064,51.808,45.014,47.138,154.541,46.359,2.177,299.31,3.139,9.23,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,83.865,15,UNIT11943_0_20170408_212427_865,08/04/2017,21:24:27,21,08/04/2017,09:24:27,9,PIPI,50,40,0.29545,MYBR;BABA;MYDAU;MYNA,53,46.707,30.06,3.131,58.179,45.323,48.675,265.151,47.402,1.737,512.758,2.494,26.36,1,PIPI + Fbuzz
SITE2,UNIT11943_20170410_205704.wac,0,1442.615,4.185,UNIT11943_0_20170410_212106_615,10/04/2017,21:21:06,21,10/04/2017,09:21:06,9,PIPI,4,3,0.204367,MYBR,4,47.661,-24.03,2.57,54.792,45.455,48.484,351.536,47.368,1.676,471.705,2.138,2.66,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,262.165,4.634,UNIT11943_0_20170408_212726_165,08/04/2017,21:27:26,21,08/04/2017,09:27:26,9,PIPI,9,9,0.460695,,9,44.788,17.1,3.212,49.164,44.042,45.497,293.774,45.39,1.384,373.958,2.625,3.4,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,274.299,8.001,UNIT11943_0_20170408_212738_299,08/04/2017,21:27:38,21,08/04/2017,09:27:38,9,PIPI,19,17,0.332045,MYBR;MYDAU,22,45.998,22.99,3.37,54.216,44.328,46.972,217.104,46.456,1.803,497.005,2.477,12.45,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,322.876,6.923,UNIT11943_0_20170408_212826_876,08/04/2017,21:28:26,21,08/04/2017,09:28:26,9,PIPI,25,23,0.310911,MYBE;MYBR,25,44.584,41.81,3.217,50.619,43.716,45.67,177.712,45.233,1.642,253.196,2.513,11.77,1,PIPI
SITE2,UNIT11943_20170409_205504.wac,0,1685.132,6.467,UNIT11943_0_20170409_212309_132,09/04/2017,21:23:09,21,09/04/2017,09:23:09,9,PIPI,10,9,0.397111,MYBR,10,46.372,3.21,3.441,52.606,44.909,47.076,184.54,46.374,2.176,380.398,3.013,7.35,1,PIPI
SITE2,UNIT11943_20170408_212304.wac,0,373.612,4.387,UNIT11943_0_20170408_212917_612,08/04/2017,21:29:17,21,08/04/2017,09:29:17,9,PIPI,9,9,0.335481,,9,44.429,30.94,4.141,49.669,43.643,45.29,340.841,44.824,2.052,415.124,3.051,3.41,1,PIPI + Fbuzz
SITE3,UNIT11943_20170408_212304.wac,0,409.662,5.137,UNIT11943_0_20170408_212953_662,08/04/2017,21:29:53,21,08/04/2017,09:29:53,9,PIPI,16,16,0.303715,,18,44.645,-4.07,4.275,47.703,43.76,44.888,179.932,44.568,1.611,154.329,3.345,4.8,1,PIPI
SITE3,UNIT11943_20170409_205504.wac,0,1595.741,4.058,UNIT11943_0_20170409_212139_741,09/04/2017,21:21:39,21,09/04/2017,09:21:39,9,PIPI,7,6,0.355234,MYBE,7,46.054,62.32,4.19,56.145,45.088,47.885,176.799,47.103,2.161,498.91,2.862,3.63,1,PIPI
SITE3,UNIT11943_20170408_212304.wac,0,617.763,3.836,UNIT11943_0_20170408_213321_763,08/04/2017,21:33:21,21,08/04/2017,09:33:21,9,PIPI,8,8,0.283718,,9,42.897,20.94,3.419,46.08,41.919,43.299,147.501,43.352,1.192,140.205,2.25,3.06,1,PIPI
SITE3,UNIT11943_20170410_205704.wac,0,1423.208,4.591,UNIT11943_0_20170410_212047_208,10/04/2017,21:20:47,21,10/04/2017,09:20:47,9,PIPI,5,5,0.646894,,5,46.254,29.12,3.027,53.092,44.868,47.557,166.891,46.921,1.538,442.253,2.261,2.77,1,PIPI
SITE3,UNIT11943_20170410_212704.wac,0,737.967,3.733,UNIT11943_0_20170410_213921_967,10/04/2017,21:39:21,21,10/04/2017,09:39:21,9,PIPI,3,3,0.674019,,4,46.6,-46.34,2.599,50.955,44.995,47.362,371.925,46.542,1.51,545.917,1.983,2.96,1,PIPI
SITE3,UNIT11943_20170408_212304.wac,0,1007.692,3.807,UNIT11943_0_20170408_213951_692,08/04/2017,21:39:51,21,08/04/2017,09:39:51,9,PIPI,4,4,0.491049,,5,46.078,-46.56,3.345,52.7,44.186,46.529,210.871,45.892,1.667,371.439,2.507,3.1,1,PIPI
SITE3,UNIT11943_20170407_202204.wac,0,1183.018,7.681,UNIT11943_0_20170407_204147_018,07/04/2017,20:41:47,20,07/04/2017,08:41:47,8,PIPI,13,13,0.497624,,18,46.227,3.98,3.214,54.93,44.944,47.798,285.852,46.431,1.902,286.448,2.613,11.2,1,PIPI + Fbuzz
SITE3,UNIT11943_20170410_205704.wac,0,1140.562,7.337,UNIT11943_0_20170410_211604_562,10/04/2017,21:16:04,21,10/04/2017,09:16:04,9,PIPI,3,3,0.73527,,4,47.03,66.07,2.525,57.492,46.234,49.605,186.784,48.453,1.428,578.474,2.151,3.44,1,PIPI
SITE3,UNIT11943_20170410_205704.wac,0,1126.599,3.7,UNIT11943_0_20170410_211550_599,10/04/2017,21:15:50,21,10/04/2017,09:15:50,9,PIPI,3,2,0.170877,MYBR,3,46.897,-46.83,2.505,55.648,45.607,48.948,437.52,48.168,1.075,405.206,1.878,1.52,1,PIPI
SITE3,UNIT11943_20170409_205504.wac,0,918.183,4.017,UNIT11943_0_20170409_211022_183,09/04/2017,21:10:22,21,09/04/2017,09:10:22,9,PIPI,6,6,0.51765,,6,46.185,10.04,3.232,55.847,45.312,48.042,181.053,46.55,1.801,519.722,2.551,3.18,1,PIPI
SITE3,UNIT11943_20170408_212304.wac,0,1395.235,3.664,UNIT11943_0_20170408_214619_235,08/04/2017,21:46:19,21,08/04/2017,09:46:19,9,PIPI,3,3,0.700292,,3,46.976,38.3,4.08,51.96,45.823,48.047,220.078,48.456,1.698,191.806,2.989,1.23,1,PIPI
SITE3,UNIT11943_20170408_212304.wac,0,1568.349,4.751,UNIT11943_0_20170408_214912_349,08/04/2017,21:49:12,21,08/04/2017,09:49:12,9,PIPI,8,5,0.178826,MYBR;BABA,11,49.395,-43.21,3.154,60.941,46.894,50.532,167.121,49.176,1.757,679.545,2.26,6.92,1,PIPI
SITE3,UNIT11943_20170406_212004.wac,0,160.809,2.091,UNIT11943_0_20170406_212244_809,06/04/2017,21:22:44,21,06/04/2017,09:22:44,9,PIPI,4,2,0.090472,BABA;PINA,4,42.445,-0.1,2.24,42.966,41.847,42.402,625.774,42.338,0.359,60.008,1.702,1.35,1,PIPI
SITE3,UNIT11943_20170408_215304.wac,0,280.87,4.829,UNIT11943_0_20170408_215744_870,08/04/2017,21:57:44,21,08/04/2017,09:57:44,9,PIPI,8,7,0.350866,MYBR,9,46.652,-16.68,3.228,51.297,45.197,47.123,241.156,46.568,1.024,431.151,1.922,4.44,1,PIPI
SITE3,UNIT11943_20170408_215304.wac,0,287.251,7.048,UNIT11943_0_20170408_215751_251,08/04/2017,21:57:51,21,08/04/2017,09:57:51,9,PIPI,13,13,0.480926,,16,47.15,-22.62,3.388,53.751,45.044,47.79,271.728,47.054,1.751,297.628,2.457,10.22,1,PIPI + Fbuzz
SITE3,UNIT11943_20170408_215304.wac,0,449.729,5.571,UNIT11943_0_20170408_220033_729,08/04/2017,22:00:33,22,08/04/2017,10:00:33,10,PIPI,8,8,0.623055,,8,46.366,25.89,3.084,53.485,45.456,47.785,379.206,46.823,1.862,468.272,2.366,4.11,1,PIPI
SITE3,UNIT11943_20170410_212704.wac,0,651.919,5.18,UNIT11943_0_20170410_213755_919,10/04/2017,21:37:55,21,10/04/2017,09:37:55,9,PIPI,4,4,0.519494,,6,46.335,-14.56,2.96,58.285,45.16,48.668,269.716,46.836,1.728,290.345,2.58,4.08,1,PIPI
SITE3,UNIT11943_20170407_202204.wac,0,1791.026,5.373,UNIT11943_0_20170407_205155_026,07/04/2017,20:51:55,20,07/04/2017,08:51:55,8,PIPI,7,7,0.411541,,7,45.031,8.44,2.897,51.793,43.873,46.288,308.365,45.261,1.553,334.711,2.316,4.88,1,PIPI
SITE3,UNIT11943_20170409_205504.wac,0,852.879,9.421,UNIT11943_0_20170409_210916_879,09/04/2017,21:09:16,21,09/04/2017,09:09:16,9,PIPI,11,11,0.597402,,11,46.358,27.41,3.314,53.655,45.231,47.699,256.299,47.064,1.658,501.911,2.461,4.73,1,PIPI
SITE3,UNIT11943_20170410_212704.wac,0,807.247,5.552,UNIT11943_0_20170410_214031_247,10/04/2017,21:40:31,21,10/04/2017,09:40:31,9,PIPI,14,10,0.192398,BABA;PIPY,17,49.274,5.02,2.773,56.531,47.765,50.61,203.312,49.548,1.491,340.428,2.112,11.71,1,PIPI
SITE3,UNIT11943_20170408_215304.wac,0,856.175,6.724,UNIT11943_0_20170408_220720_175,08/04/2017,22:07:20,22,08/04/2017,10:07:20,10,PIPI,9,4,0.082817,MYBR;MYDAU,12,48.508,-6.65,3.477,58.187,46.17,49.657,304.297,48.801,1.925,310.939,2.37,7.57,1,PIPI
SITE3,UNIT11943_20170408_215304.wac,0,1041.984,15,UNIT11943_0_20170408_221025_984,08/04/2017,22:10:25,22,08/04/2017,10:10:25,10,PIPI,23,21,0.443445,MYBR,26,47.231,17.62,3.353,55.817,45.726,48.548,431.99,47.487,1.991,348.931,2.488,15.13,1,PIPI + Fbuzz
SITE3,UNIT11943_20170410_205704.wac,0,1112.806,4.093,UNIT11943_0_20170410_211536_806,10/04/2017,21:15:36,21,10/04/2017,09:15:36,9,PIPI,4,4,0.472665,,4,46.15,80.35,2.15,53.039,45.947,48.384,197.756,47.811,1.219,71.397,1.774,4.22,1,PIPI
SITE3,UNIT11943_20170410_205704.wac,0,1108.139,4.06,UNIT11943_0_20170410_211532_139,10/04/2017,21:15:32,21,10/04/2017,09:15:32,9,PIPI,2,2,0.561027,,2,46.004,79.96,2.097,54.373,45.731,47.727,191.117,46.932,1.532,571.557,1.922,1.93,1,PIPI
SITE3,UNIT11943_20170408_222304.wac,0,527.401,6.099,UNIT11943_0_20170408_223151_401,08/04/2017,22:31:51,22,08/04/2017,10:31:51,10,PIPI,7,7,0.368235,,7,45.047,-35.58,3.763,49.729,43.55,45.407,834.389,44.804,2.019,126.874,3.039,3.48,1,PIPI
SITE4,UNIT11943_20170410_205704.wac,0,1072.354,3.245,UNIT11943_0_20170410_211456_354,10/04/2017,21:14:56,21,10/04/2017,09:14:56,9,PIPI,2,2,0.727664,,2,46.839,2.2,2.685,53.048,45.466,47.676,221.706,47.081,1.576,515.738,2.212,1.63,1,PIPI
SITE5,UNIT11943_20170408_222304.wac,0,1032.09,6.809,UNIT11943_0_20170408_224016_090,08/04/2017,22:40:16,22,08/04/2017,10:40:16,10,PIPI,8,8,0.472132,,9,48.523,25.8,3.178,59.382,47.405,50.515,94.323,49.604,1.747,458.927,2.643,5.2,1,PIPI
SITE6,UNIT11943_20170408_222304.wac,0,1051.385,3.415,UNIT11943_0_20170408_224035_385,08/04/2017,22:40:35,22,08/04/2017,10:40:35,10,PIPI,2,2,0.462639,,3,47.854,35.52,3.83,58.235,46.516,49.705,414.894,48.624,2.238,849.354,3.176,2.1,1,PIPI
SITE7,UNIT11943_20170410_205704.wac,0,1002.093,4.806,UNIT11943_0_20170410_211346_093,10/04/2017,21:13:46,21,10/04/2017,09:13:46,9,PIPI,7,6,0.390071,MYBR,7,46.484,45.87,2.812,52.721,45.417,47.83,343.332,47.247,1.531,-77.661,2.144,4.57,1,PIPI
SITE8,UNIT11943_20170410_202704.wac,0,1678.641,3.359,UNIT11943_0_20170410_205502_641,10/04/2017,20:55:02,20,10/04/2017,08:55:02,8,PIPI,2,2,0.441226,,2,45.369,88.91,2.31,51,44.575,47.544,152.598,46.418,1.677,-358.703,1.983,2.19,1,PIPI
SITE8,UNIT11943_20170407_205204.wac,0,4.773,4.427,UNIT11943_0_20170407_205208_773,07/04/2017,20:52:08,20,07/04/2017,08:52:08,8,PIPI,2,2,0.344971,,2,46.12,35.82,4.205,50.857,44.469,46.589,239.612,45.699,3.247,138.821,3.949,0.95,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,229.837,2.863,UNIT11943_0_20170410_213053_837,10/04/2017,21:30:53,21,10/04/2017,09:30:53,9,PIPI,2,2,0.258798,,2,47.57,-20.79,2.628,52.048,46.114,48.612,137.405,47.636,1.462,-147.161,1.8,2.1,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,881.528,6.371,UNIT11943_0_20170408_203745_528,08/04/2017,20:37:45,20,08/04/2017,08:37:45,8,PIPI,12,7,0.141088,MYBR,14,48.371,-7.53,2.688,59.848,46.189,49.997,278.398,48.452,1.528,502.912,1.98,9.33,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,247.173,4.027,UNIT11943_0_20170410_213111_173,10/04/2017,21:31:11,21,10/04/2017,09:31:11,9,PIPI,4,3,0.213092,MYBE,4,47.921,88.16,2.335,56.371,46.297,49.712,202.124,49.893,1.118,386.719,1.991,3.49,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,728.423,3.677,UNIT11943_0_20170408_203512_423,08/04/2017,20:35:12,20,08/04/2017,08:35:12,8,PIPI,4,4,0.622094,,4,45.792,26.16,2.633,51.898,44.956,47.295,281.134,46.065,1.662,67.729,2.164,2.06,1,PIPI
SITE8,UNIT11943_20170407_205204.wac,0,15.765,7.234,UNIT11943_0_20170407_205219_765,07/04/2017,20:52:19,20,07/04/2017,08:52:19,8,PIPI,6,5,0.200709,MYBR,6,44.429,52.21,3.451,50.602,43.594,45.717,593.019,45.02,1.963,459.243,2.545,3.25,1,PIPI
SITE8,UNIT11943_20170410_005504.wac,0,64.162,5.937,UNIT11943_0_20170410_005608_162,10/04/2017,00:56:08,0,09/04/2017,12:56:08,12,PIPI,17,13,0.265982,MYBR;MYDAU,18,47.325,-25.17,3.022,59.892,45.395,49.367,192.781,47.154,1.812,592.51,2.304,13.3,1,PIPI
SITE8,UNIT11943_20170409_205504.wac,0,383.881,7.119,UNIT11943_0_20170409_210127_881,09/04/2017,21:01:27,21,09/04/2017,09:01:27,9,PIPI,5,4,0.316483,BABA,5,46.789,36.62,2.449,57.012,46.137,48.862,905.513,47.585,1.092,678.224,1.79,2.75,1,PIPI
SITE8,UNIT11943_20170407_205204.wac,0,36.853,4.447,UNIT11943_0_20170407_205240_853,07/04/2017,20:52:40,20,07/04/2017,08:52:40,8,PIPI,7,7,0.396601,,8,45.078,-4.04,3.55,49.273,43.593,45.421,283.293,45.429,1.459,113.616,2.572,4.69,1,PIPI
SITE8,UNIT11943_20170407_205204.wac,0,337.821,3.478,UNIT11943_0_20170407_205741_821,07/04/2017,20:57:41,20,07/04/2017,08:57:41,8,PIPI,4,4,0.489814,,5,47.338,-21.13,3.148,48.162,45.997,46.999,153.618,46.864,0.416,130.786,2.486,1.38,1,PIPI
SITE8,UNIT11943_20170411_015704.wac,0,1041.688,6.211,UNIT11943_0_20170411_021425_688,11/04/2017,02:14:25,2,10/04/2017,14:14:25,14,PIPI,14,12,0.263063,MYBR;MYDAU,15,45.762,3.06,2.75,52.385,43.783,46.229,247.664,45.91,1.357,657.782,2.038,7.91,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,555.958,6.841,UNIT11943_0_20170410_213619_958,10/04/2017,21:36:19,21,10/04/2017,09:36:19,9,PIPI,2,2,0.57598,,2,46.699,16.6,2.109,52.838,45.588,48.363,3324.916,46.804,1.44,363.03,1.827,1.71,1,PIPI
SITE8,UNIT11943_20170409_232504.wac,0,161.912,4.987,UNIT11943_0_20170409_232745_912,09/04/2017,23:27:45,23,09/04/2017,11:27:45,11,PIPI,4,2,0.139927,MYBR;PIPY,5,49.585,-26.48,2.881,59.867,46.722,50.656,253.007,49.311,1.852,606.153,2.361,5.02,1,PIPI
SITE8,UNIT11943_20170406_202002.wac,0,1332.093,15,UNIT11943_0_20170406_204214_093,06/04/2017,20:42:14,20,06/04/2017,08:42:14,8,PIPI,17,11,0.160422,MYBR;PIPY,19,48.494,6.19,2.758,57.697,46.684,49.998,625.049,49.208,1.511,406.147,1.986,13.67,1,PIPI
SITE8,UNIT11943_20170409_205504.wac,0,252.473,5.227,UNIT11943_0_20170409_205916_473,09/04/2017,20:59:16,20,09/04/2017,08:59:16,8,PIPI,11,7,0.182218,MYBR;MYDAU,11,46.57,30.17,2.668,56.396,45.732,48.667,178.071,47.955,1.61,545.747,2.285,7.12,1,PIPI
SITE8,UNIT11943_20170407_212204.wac,0,199.345,5.854,UNIT11943_0_20170407_212523_345,07/04/2017,21:25:23,21,07/04/2017,09:25:23,9,PIPI,14,14,0.322005,,15,44.415,-8.59,3.797,46.55,43.426,44.609,270.367,44.577,1.217,173.754,2.811,4.8,1,PIPI
SITE8,UNIT11943_20170409_225504.wac,0,1674.725,5.275,UNIT11943_0_20170409_232258_725,09/04/2017,23:22:58,23,09/04/2017,11:22:58,11,PIPI,13,12,0.307635,MYBR,14,45.287,38.7,3.597,49.339,44.28,46.057,212.743,45.987,2.178,271.491,3.184,6.06,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,694.671,9.528,UNIT11943_0_20170410_213838_671,10/04/2017,21:38:38,21,10/04/2017,09:38:38,9,PIPI,4,4,0.600719,,4,47.111,-20.66,2.898,56.806,45.941,48.856,1519.534,46.834,1.967,593.612,2.587,3.73,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,798.75,4.449,UNIT11943_0_20170410_214022_750,10/04/2017,21:40:22,21,10/04/2017,09:40:22,9,PIPI,4,4,0.462855,,6,48.363,12.39,3.043,58.373,47.393,50.345,145.499,48.583,2.026,439.419,2.715,4.69,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,430.965,5.835,UNIT11943_0_20170410_213414_965,10/04/2017,21:34:14,21,10/04/2017,09:34:14,9,PIPI,5,5,0.610021,,6,46.63,-9.25,3.755,55.067,45.229,48.352,685.405,47.005,2.071,220.298,2.625,4.77,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,373.187,3.613,UNIT11943_0_20170410_213317_187,10/04/2017,21:33:17,21,10/04/2017,09:33:17,9,PIPI,3,3,0.612629,,3,45.641,34.89,2.867,50.357,44.616,46.556,100.565,47.463,1.354,113.307,2.638,1.99,1,PIPI
SITE8,UNIT11943_20170409_225504.wac,0,1193.512,5.187,UNIT11943_0_20170409_231457_512,09/04/2017,23:14:57,23,09/04/2017,11:14:57,11,PIPI,18,17,0.470334,MYBR,21,47.038,-15.34,3.579,52.961,45.352,47.574,234.093,46.874,1.876,382.492,2.654,10.16,1,PIPI
SITE8,UNIT11943_20170409_225504.wac,0,663.261,6.538,UNIT11943_0_20170409_230607_261,09/04/2017,23:06:07,23,09/04/2017,11:06:07,11,PIPI,15,14,0.269349,PINA,16,43.425,-4.04,3.354,45.438,42.557,43.608,337.048,43.595,1.631,221.733,2.86,5.43,1,PIPI
SITE8,UNIT11943_20170406_202002.wac,0,527.642,5.057,UNIT11943_0_20170406_202849_642,06/04/2017,20:28:49,20,06/04/2017,08:28:49,8,PIPI,15,15,0.354738,,15,44.079,12.95,5.313,46,43.711,44.42,272.025,44.627,1.278,139.475,4.453,5.36,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,321.859,5.84,UNIT11943_0_20170410_213225_859,10/04/2017,21:32:25,21,10/04/2017,09:32:25,9,PIPI,6,5,0.343861,MYBR,7,47.692,-51.58,2.6,53.979,45.707,48.467,245.236,46.988,1.487,372.677,2.05,3.98,1,PIPI
SITE8,UNIT11943_20170406_205004.wac,0,53.878,7.521,UNIT11943_0_20170406_205057_878,06/04/2017,20:50:57,20,06/04/2017,08:50:57,8,PIPI,20,18,0.38494,MYBR,22,45.952,4.52,3.486,53.892,44.745,47.232,263.778,46.077,2.215,338.506,2.948,10.42,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,102.405,2.694,UNIT11943_0_20170408_202446_405,08/04/2017,20:24:46,20,08/04/2017,08:24:46,8,PIPI,2,2,0.647523,,2,45.457,11.13,3.767,58.268,45.074,47.773,175.664,45.849,2.543,770.899,3.68,0.91,1,PIPI
SITE8,UNIT11943_20170409_012305.wac,0,885.725,7.974,UNIT11943_0_20170409_013750_725,09/04/2017,01:37:50,1,08/04/2017,13:37:50,13,PIPI,24,20,0.290406,MYBR,26,47.237,8.03,2.929,56.428,45.384,48.611,215.851,47.446,1.686,413.752,2.243,16.98,1,PIPI
